ID,DIST,CO,RTE,PF1,BEGPM,PF1,ENDPM,Length,MAINT_DIST,MAINT_RGN,DIST_RGN,BUDGET ZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_start,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q1,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q4,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q1,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q4,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q1,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q2,FY24Q3 Date Evaluated,"NB/EB
Rating","NB/EB
Construction","NB/EB
Encampments","NB/EB
Litter Location","SB/WB
Rating","SB/WB
Construction","SB/WB
Encampments","SB/WB
Litter Location", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q3,FY24Q4 Date Evaluated,"NB/EB
Rating","NB/EB
Construction","NB/EB
Encampments","NB/EB
Litter Location","SB/WB
Rating","SB/WB
Construction","SB/WB
Encampments","SB/WB
Litter Location", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q4
90,3,SAC,5,,28,,29,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,1,,,,,,1,,,,75,X,,,,,,,X,,,50,63,FY22/Q4,,,1,,,,,1,,,0,,x,,,,,x,,,,50,25,FY23/Q1,1,,,,,,1,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,,1,,,,,1,,,,50,X,,,,,,,X,,,50,50,FY23/Q3,,,1,,,,1,,,,25,,,X,,,X,,,,,50,38,FY23/Q4,,,1,,,1,,,,,50,X,,,,,,X,,,,75,63,10/9/2023,,,,1,,,,,,1,,,#DIV/0!,10/4/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/16/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/9/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/11/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
91,3,SAC,5,,29,,30,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,1,,,,,1,,,,,100,,X,,,,,X,,,,50,75,FY22/Q4,,,1,,,,,1,,,0,,,x,,,,,x,,,0,0,FY23/Q1,1,,,,,,,1,,,50,X,,,,,,X,,,,75,63,FY23/Q2,,,1,,,,,1,,,0,X,,,,,,X,,,,75,38,FY23/Q3,,,1,,,,,1,,,0,,,X,,,,,X,,,0,0,FY23/Q4,,1,,,,,1,,,,50,X,,,,,,X,,,,75,63,10/9/2023,,,,1,,,,,,1,,,#DIV/0!,10/4/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/16/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/9/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/11/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
92,3,SAC,5,,30,,31,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY23/Q3,,,1,,,1,,,,,50,,X,,,,X,,,,,75,63,FY23/Q4,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,10/9/2023,,,,1,,,,,,1,,,#DIV/0!,10/4/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/16/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/9/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/11/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
93,3,SAC,5,,31,,32,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,,1,,50,75,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,1,,,,,100,,X,,,,,X,,,,50,75,FY23/Q2,,1,,,,,1,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,FY23/Q4,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,10/9/2023,,,,1,,,,,,1,,,#DIV/0!,10/4/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/16/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/9/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/11/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
94,3,SAC,5,,32,,33,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,,1,,,,,1,,,,50,x,,,,,x,,,,,100,75,FY23/Q1,1,,,,,1,,,,,100,,X,,,,X,,,,,75,88,FY23/Q2,,1,,,,,1,,,,50,X,,,,,X,,,,,100,75,FY23/Q3,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,FY23/Q4,,1,,,,1,,,,,75,,,X,,,,X,,,,25,50,10/9/2023,,,,1,,,,,,1,,,#DIV/0!,10/4/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/16/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/9/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/11/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
95,3,SAC,5,,33,,34,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-5,Beg FY22,,1,,50,,,1,0,25,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,1,,,,,,1,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,,,1,,,1,,,,,50,,X,,,,X,,,,,75,63,FY23/Q3,,,1,,,,1,,,,25,,,X,,,X,,,,,50,38,FY23/Q4,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,10/9/2023,,,,1,,,,,,1,,,#DIV/0!,10/4/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/16/2024,,,,1,,,,,,1,,,#DIV/0!,1/18/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/9/2024,,1,,,,1,,,#VALUE!,4/10/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!,6/11/2024,,X,,,,X,,,#VALUE!,6/12/2024,,,,X,,,,,,X,,,#DIV/0!,#VALUE!
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
96,3,YOL,5,R,7,R,8,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,,1,,,,,1,,,,50,X,,,,,X,,,,,100,75,FY22/Q4,,1,,,,,,1,,,25,,,x,,,x,,,,,50,38,FY23/Q1,,,1,,,,,1,,,0,,,X,,,,,X,,,0,0,FY23/Q2,,,1,,1,,,1,,,0,,,X,,X,,,X,,,0,0,FY23/Q3,,1,,,1,,1,,,,50,,X,,,X,X,,,,,75,63,FY23/Q4,,1,,,,1,,,,,75,,X,,,,X,,,,,75,75,10/9/2023,,1,,,1,RHS/MED,1,,,,,,75,10/4/2023,,X,,,X,,,X,,,,M,50,63,1/16/2024,,1,,,,MEDIAN,1,,,,,,75,1/18/2024,X,,,,,,X,,,,,,100,88,4/9/2024,P,,,,P,,,,100,4/10/2024,X,,,,,,,,X,,,M,50,75,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,X,,,,M,,,X,,X,S,25,25
97,3,YOL,5,R,8,R,9,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,,1,,,,1,,,,25,,X,,,,,X,,,,50,38,FY22/Q4,,1,,,,,,1,,,25,,,x,,,x,,,,,50,38,FY23/Q1,,1,,,,,,1,,,25,,,X,,,,,X,,,0,13,FY23/Q2,,,1,,,,1,,,,25,X,,,,,,,X,,,50,38,FY23/Q3,,,1,,,,1,,,,25,X,,,,,,X,,,,75,50,FY23/Q4,,1,,,,1,,,,,75,,,X,,,,,X,,,0,38,10/9/2023,,,1,,,MED,,,1,,1,RHS,0,10/4/2023,,X,,,,M,,,X,,,M,25,13,1/16/2024,,1,,,,MEDIAN,,1,,,,MEDIAN,50,1/18/2024,X,,,,,,,,X,,,"M,S,R",50,50,4/9/2024,P,,,,N2,,,M,50,4/10/2024,,,X,,,M,,,X,,,M,0,25,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,X,,,,,M,,,X,,,M,50,50
98,3,YOL,5,R,9,R,10,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,1,,,,,,1,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,,1,,,,1,,,,,75,,x,,,,,x,,,,50,63,FY23/Q1,1,,,,,1,,,,,100,,,X,,,,,X,,,0,50,FY23/Q2,,1,,,,,,1,,,25,,X,,,,,,X,,,25,25,FY23/Q3,,,1,,,,1,,,,25,X,,,,,,,X,,,50,38,FY23/Q4,,,1,,,1,,,,,50,,,X,,,,,X,,,0,25,10/9/2023,,1,,,,MED,1,,,,,,75,10/4/2023,,X,,,,M,,,X,,,M,25,50,1/16/2024,1,,,,,,1,,,,,,100,1/18/2024,,X,,,,M,X,,,,,,75,88,4/9/2024,P,,,,P,,,,100,4/10/2024,,,X,,,M,,,X,,,M,0,50,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,X,,,,M,X,,,,,M,75,75
99,3,YOL,5,R,10,R,11,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,1,,,,,,1,,,,75,x,,,,,,x,,,,75,75,FY23/Q1,1,,,,,1,,,,,100,,,X,,,,,X,,,0,50,FY23/Q2,,1,,,,,,1,,,25,,,X,,,X,,,,,50,38,FY23/Q3,,1,,,,1,,,,,75,,,X,,,,X,,,,25,50,FY23/Q4,,1,,,,,1,,,,50,,X,,,,X,,,,,75,63,10/9/2023,,1,,,,MED,1,,,,,,75,10/4/2023,,X,,,,M,,,X,,,M,25,50,1/16/2024,,1,,,,MEDIAN,1,,,,,,75,1/18/2024,,X,,,,M,,X,,,,M,50,63,4/9/2024,P,,,,P,,,,100,4/10/2024,,,X,,,M,,,X,,,M,0,50,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,X,,,,,M,,X,,,,M,75,75
100,3,YOL,5,R,11,R,12,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,1,,,,,1,,,,,100,,,x,,,x,,,,,50,75,FY23/Q1,,1,,,,1,,,,,75,,,X,,,,,X,,,0,38,FY23/Q2,,,1,,,,1,,,,25,,,X,,,,X,,,,25,25,FY23/Q3,,,1,,,1,,,,,50,,,X,,,,X,,,,25,38,FY23/Q4,,1,,,,1,,,,,75,,,X,,,,X,,,,25,50,10/9/2023,,1,,,,MED,,1,,,,MED,50,10/4/2023,,X,,,,M,,X,,,,M,50,50,1/16/2024,,1,,,,MEDIAN,,1,,,,MEDIAN,50,1/18/2024,,,X,,,M,,,X,,,M,0,25,4/9/2024,N1,,,M,N1,,,M,50,4/10/2024,,,X,,,M,,,X,,,M,0,25,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
101,3,YOL,5,R,12,R,13,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,1,,,,,1,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,1,,,,,1,,,,50,,x,,,,x,,,,,75,63,FY23/Q1,,1,,,,1,,,,,75,,,X,,,,,X,,,0,38,FY23/Q2,,,1,,,,,1,,,0,,,X,,,,,X,,,0,0,FY23/Q3,,,1,,,,1,,,,25,,,X,,,,X,,,,25,25,FY23/Q4,1,,,,,1,,,,,100,,,X,,,,X,,,,25,63,10/9/2023,1,,,,,,1,,,,,,100,10/4/2023,,,X,,,M,,,X,,,M,0,50,1/16/2024,,1,,,,MEDIAN,1,,,,,,75,1/18/2024,,,X,,,M,,,X,,,M,0,38,4/9/2024,N1,,,M,N2,,,M,25,4/10/2024,,X,,,,M,,,X,,,M,25,25,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,X,,,,M,,,X,,,M,25,25
102,3,YOL,5,R,13,R,14,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,1,,,,,1,,,,50,,,X,,,,,X,,,0,25,FY23/Q2,,1,,,,,,1,,,25,,,X,,,,,X,,,0,13,FY23/Q3,,,1,,,1,,,,,50,,,X,,,X,,,,,50,50,FY23/Q4,1,,,,,1,,,,,100,X,,,,,,X,,,,75,88,10/9/2023,,1,,,,MED,,1,,,,MED,50,10/4/2023,,X,,,,M,,,X,,,M,25,38,1/16/2024,1,,,,,,1,,,,,,100,1/18/2024,,X,,,,M,X,,,,,,75,88,4/9/2024,P,,,,P,,,,100,4/10/2024,,,X,,,M,,,X,,,M,0,50,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
103,3,YOL,5,R,14,R,15,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,,1,,,,,,1,,,25,,,x,,,,x,,,,25,25,FY23/Q1,1,,,,,1,,,,,100,,,X,,,,,X,,,0,50,FY23/Q2,,,1,,,,,1,,,0,,X,,,,,X,,,,50,25,FY23/Q3,,,1,,,,1,,,,25,,,X,,,X,,,,,50,38,FY23/Q4,1,,,,,1,,,,,100,,,X,,,,X,,,,25,63,10/9/2023,1,,,,,,1,,,,,,100,10/4/2023,,,X,,,M,,,X,,,M,0,50,1/16/2024,,1,,,,MEDIAN,1,,,,,,75,1/18/2024,,,X,,,M,,,X,,,M,0,38,4/9/2024,N1,,,M,P,,,,75,4/10/2024,,,X,,,M,,,X,,,M,0,38,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
104,3,YOL,5,R,15,R,16,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,,1,,,,,1,,,,50,X,,,,,X,,,,,100,75,FY22/Q4,1,,,,,,,1,,,50,x,,,,,,,x,,,50,50,FY23/Q1,1,,,,,,1,,,,75,,,X,,,,,X,,,0,38,FY23/Q2,,,1,,,,,1,,,0,,X,,,,X,,,,,75,38,FY23/Q3,,,1,,,1,,,,,50,,X,,,,X,,,,,75,63,FY23/Q4,1,,,,,1,,,,,100,,X,,,,X,,,,,75,88,10/9/2023,1,,,,,,,1,,,,MED,75,10/4/2023,,X,,,,M,,,X,,,M,25,50,1/16/2024,1,,,,,,,1,,,,"MEDIAN, CREW",75,1/18/2024,,,X,,,M,,,X,,,M,0,38,4/9/2024,P,,,,P,,,,100,4/10/2024,,,X,,,M,,,X,,,M,0,50,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
105,3,YOL,5,R,16,R,17,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,,1,,,,1,,,,,75,X,,,,,,,X,,,50,63,FY22/Q4,1,,,,,1,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,1,,,,,1,,,,,100,,,X,,,,,X,,,0,50,FY23/Q2,,,1,,,,,1,,,0,,,X,,,X,,,,,50,25,FY23/Q3,,,1,,,,1,,,,25,,,X,,,X,,,,,50,38,FY23/Q4,1,,,,,1,,,,,100,,X,,,,,,X,,,25,63,10/9/2023,1,,,,,,1,,,,,,100,10/4/2023,,,X,,,M,,X,,,,M,25,63,1/16/2024,1,,,,,,1,,,,,,100,1/18/2024,,,X,,,M,,X,,,,M,25,63,4/9/2024,P,,,,P,,,,100,4/10/2024,,,X,,,M,,,X,,,M,0,50,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
106,3,YOL,5,R,17,R,18,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,1,,,,,1,,,,50,X,,,,,X,,,,,100,75,FY22/Q4,1,,,,,,1,,,,75,,x,,,,x,,,,,75,75,FY23/Q1,1,,,,,1,,,,,100,,,X,,,,,X,,,0,50,FY23/Q2,,,1,,,,,1,,,0,,,X,,,,,X,,,0,0,FY23/Q3,,,1,,,1,,,,,50,,X,,,,X,,,,,75,63,FY23/Q4,1,,,,,1,,,,,100,,,X,,,,X,,,,25,63,10/9/2023,1,,,,,,,1,,,,MED ,75,10/4/2023,,X,,,,M,,,X,,,M,25,50,1/16/2024,,1,,,,MEDIAN,,1,,,,MEDIAN,50,1/18/2024,,,X,,,M,,,X,,,M.S,0,25,4/9/2024,N1,,,M,P,,,,75,4/10/2024,,,X,,,M,,,X,,,M,0,38,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
107,3,YOL,5,R,18,R,19,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,1,,50,,,1,0,25,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,,1,,,,1,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,,1,,,,,1,,,,50,,x,,,,x,,,,,75,63,FY23/Q1,1,,,,,1,,,,,100,,,X,,,,,X,,,0,50,FY23/Q2,,,1,,,,,1,,,0,,,X,,,,,X,,,0,0,FY23/Q3,,,1,,,1,,,,,50,,,X,,,X,,,,,50,50,FY23/Q4,1,,,,,1,,,,,100,,,X,,,,X,,,,25,63,10/9/2023,1,,,,,,1,,,,,,100,10/4/2023,,,X,,,M,,,X,,,M,0,50,1/16/2024,1,,,,,,1,,,,,,100,1/18/2024,,,X,,,M,,X,,,,M,25,63,4/9/2024,P,,,,N1,,,M,75,4/10/2024,,,X,,,M,,,X,,,M,0,38,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
108,3,YOL,5,R,19,R,20,1,3,District 3 - Sunrise Region,District 3 - Sunrise Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,,1,,,,,1,,,,50,X,,,,,,,X,,,50,50,FY22/Q4,,,1,,,,1,,,,25,,x,,,,,x,,,,50,38,FY23/Q1,,1,,,,1,,,,,75,,,X,,,,,X,,,0,38,FY23/Q2,,,1,,,,,1,,,0,,,X,,,,,X,,,0,0,FY23/Q3,,,1,,,,,1,,,0,,,X,,,,X,,,,25,13,FY23/Q4,1,,,,,1,,,,,100,,,X,,,,,X,,,0,50,10/9/2023,1,,,,,,,1,,,,MED ,75,10/4/2023,,,X,,,M,,,X,,,M,0,38,1/16/2024,1,,,,,,1,,,,,,100,1/18/2024,,,X,,,M,,,X,,,M,0,50,4/9/2024,P,,,,N1,,,M,75,4/10/2024,,,X,,,M,,,X,,,M,0,38,6/11/2024,,,,,,,,,#VALUE!,6/12/2024,,,X,,,M,,,X,,,M,0,0
